bl_number,service_order_id,service_order_type,clearance_vendor_name,requested_date,defect_count,defect_code,milestone_id,milestone_description,milestone_date,notes,sort_order
210260590,08445fd3-a746-4b10-9379-8252a7491d7b,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,60542f20-05b8-455c-ace1-36b87eded218,"Manifest received date",2021-05-09,,20
210260590,08445fd3-a746-4b10-9379-8252a7491d7b,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,5e963e63-c92b-4525-a69d-e94fa9308160,"Customs file submission date",2021-05-09,,30
210260590,08445fd3-a746-4b10-9379-8252a7491d7b,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,6717e3dc-a80a-4617-b23d-dbf0659e89e9,"Initial Bayan date",2021-05-09,,40
210260590,08445fd3-a746-4b10-9379-8252a7491d7b,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,7b179899-60c4-485c-81fe-936842c40875,"Final bayan date",2021-05-11,,50
210260590,08445fd3-a746-4b10-9379-8252a7491d7b,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,5eeaf506-5974-44bc-b5eb-8eff9190c82b,"Shipment ready or on-hold",2021-05-11,,60
210260590,08445fd3-a746-4b10-9379-8252a7491d7b,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,4528f726-b00c-4d36-aec8-16a7fbe65eaa,"Shipment cleared date",2021-05-18,,70
210175929,09215c76-8dea-4b66-9d14-367d41b3f44d,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,902eb521-5b07-47e4-8fbd-8aaa9158f918,"Docs received date",2021-05-08,,10
210175929,09215c76-8dea-4b66-9d14-367d41b3f44d,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,123e01fb-0e16-46b7-95ab-c94058574a5e,"Manifest received date",2021-05-08,,20
210175929,09215c76-8dea-4b66-9d14-367d41b3f44d,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,3b91cba3-8f5b-46c5-ac80-bc8acedfbaff,"Customs file submission date",2021-05-08,,30
210175929,09215c76-8dea-4b66-9d14-367d41b3f44d,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,2921fe92-230c-49c8-afad-eade38ab4c90,"Initial Bayan date",2021-05-08,,40
210175929,09215c76-8dea-4b66-9d14-367d41b3f44d,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,dbf5fa79-c881-40b4-94c2-68a49107462b,"Final bayan date",2021-05-10,,50
210175929,09215c76-8dea-4b66-9d14-367d41b3f44d,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,c8ec1968-400a-4678-8f28-07e25217712c,"Shipment ready or on-hold",2021-05-10,,60
210175929,09215c76-8dea-4b66-9d14-367d41b3f44d,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,678fa803-b38f-4b50-ae7a-d307d70922ef,"Shipment cleared date",2021-05-10,,70
912246960,0a15d1f4-777f-41b6-a5f4-dd1f8427935c,CLR,"SERVICE WAREHOUSE",2021-05-27,0,D01,8880f6c5-7a47-422d-a58f-5e647a9fff6f,"Docs received date",2021-05-27,,10
912246960,0a15d1f4-777f-41b6-a5f4-dd1f8427935c,CLR,"SERVICE WAREHOUSE",2021-05-27,0,D01,4f427a12-deba-439d-8da1-f533772d8980,"D/O collection date",2021-05-27,,20
912246960,0a15d1f4-777f-41b6-a5f4-dd1f8427935c,CLR,"SERVICE WAREHOUSE",2021-05-27,0,D01,7f1d7765-8816-48d3-bc6b-aa26f438c6c6,"Customs file submission date",2021-05-29,,30
912246960,0a15d1f4-777f-41b6-a5f4-dd1f8427935c,CLR,"SERVICE WAREHOUSE",2021-05-27,0,D01,9dc2de71-b1b9-4c0a-a9c4-2d585b7aeb76,"Ready for duty payment (Date)",2021-06-06,,40
912246960,0a15d1f4-777f-41b6-a5f4-dd1f8427935c,CLR,"SERVICE WAREHOUSE",2021-05-27,0,D01,c6f07c64-b884-46f7-bb8a-2e021f65e511,"Duty payment/Final bayan date ",2021-05-31,,50
912246960,0a15d1f4-777f-41b6-a5f4-dd1f8427935c,CLR,"SERVICE WAREHOUSE",2021-05-27,0,D01,9b518941-6b29-43b2-81a7-f88a8f35cc9d,"Shipment ready or on-hold",2021-05-31,READY,60
912246960,0a15d1f4-777f-41b6-a5f4-dd1f8427935c,CLR,"SERVICE WAREHOUSE",2021-05-27,0,D01,7375a7e3-3a8f-4094-8ddd-8b41edc427ba,"Shipment cleared date",2021-06-03,,70
912030039,0a6c8ddd-05cb-4f5e-9726-908b00f08fbb,CLR,"AWAD JARALLAH AL QAHTANI",2021-03-01,0,D01,199305b6-12dc-4e68-8f9f-6b0c0ec52150,"Docs received date",0000-00-00,,10
912030039,0a6c8ddd-05cb-4f5e-9726-908b00f08fbb,CLR,"AWAD JARALLAH AL QAHTANI",2021-03-01,0,D01,447f9834-1a1f-4934-8713-68bfc78fcb57,"Manifest received date",0000-00-00,,20
912030039,0a6c8ddd-05cb-4f5e-9726-908b00f08fbb,CLR,"AWAD JARALLAH AL QAHTANI",2021-03-01,0,D01,0e8a116b-73cb-4ed1-802f-5121e78a34c2,"Customs file submission date",0000-00-00,,30
912030039,0a6c8ddd-05cb-4f5e-9726-908b00f08fbb,CLR,"AWAD JARALLAH AL QAHTANI",2021-03-01,0,D01,49511d8e-2131-47ac-98d6-db2b6e09f6f2,"Initial Bayan date",0000-00-00,,40
912030039,0a6c8ddd-05cb-4f5e-9726-908b00f08fbb,CLR,"AWAD JARALLAH AL QAHTANI",2021-03-01,0,D01,24dd41f9-6b56-44c6-9091-441b6485e304,"Final bayan date",0000-00-00,,50
912030039,0a6c8ddd-05cb-4f5e-9726-908b00f08fbb,CLR,"AWAD JARALLAH AL QAHTANI",2021-03-01,0,D01,fb8725e0-b9b9-4940-b748-fa650bd39285,"Shipment ready or on-hold",0000-00-00,,60
912030039,0a6c8ddd-05cb-4f5e-9726-908b00f08fbb,CLR,"AWAD JARALLAH AL QAHTANI",2021-03-01,0,D01,b4731499-b832-4553-9ace-b544936050fa,"Shipment cleared date",0000-00-00,,70
608374214,0ab6a906-0361-4aed-8e0a-9b999c89499a,CLR,"AL WARED AL BAHRI",2021-05-05,0,D01,43cb5cd8-206b-40da-9fb0-5a81eb9bc7dd,"Docs received date",2021-05-05,,10
608374214,0ab6a906-0361-4aed-8e0a-9b999c89499a,CLR,"AL WARED AL BAHRI",2021-05-05,0,D01,db535e04-03e9-4be2-ac36-4cc01e9eb390,"D/O collection date",2021-05-22,,20
608374214,0ab6a906-0361-4aed-8e0a-9b999c89499a,CLR,"AL WARED AL BAHRI",2021-05-05,0,D01,9f14c025-6dc6-46be-92d4-d7ea5aab45c5,"Customs file submission date",2021-05-22,,30
608374214,0ab6a906-0361-4aed-8e0a-9b999c89499a,CLR,"AL WARED AL BAHRI",2021-05-05,0,D01,9a3693cc-f9ca-4115-bc03-049fa64aa02a,"Ready for duty payment (Date)",2021-05-22,,40
608374214,0ab6a906-0361-4aed-8e0a-9b999c89499a,CLR,"AL WARED AL BAHRI",2021-05-05,0,D01,88515f9f-c381-41b9-a3c0-a4b81fb4ca37,"Duty payment/Final bayan date ",2021-05-23,,50
608374214,0ab6a906-0361-4aed-8e0a-9b999c89499a,CLR,"AL WARED AL BAHRI",2021-05-05,0,D01,7c3fe791-eb6c-49bc-b4cf-101ec5746206,"Shipment ready or on-hold",0000-00-00,,60
608374214,0ab6a906-0361-4aed-8e0a-9b999c89499a,CLR,"AL WARED AL BAHRI",2021-05-05,0,D01,6a87fa4b-7d66-4f94-a8d3-8f757ae8ce84,"Shipment cleared date",0000-00-00,,70
912156804,0b260d0b-7c9b-4e8a-9ca7-50e98d945267,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,315960a3-8174-48a8-b06b-c0c26f3cbb6d,"Docs received date",2021-04-14,,10
912156804,0b260d0b-7c9b-4e8a-9ca7-50e98d945267,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,4ffe897a-83a3-4efa-82da-6e4f9b0add3c,"D/O collection date",2021-05-02,,20
912156804,0b260d0b-7c9b-4e8a-9ca7-50e98d945267,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,c3570ad0-010c-42ce-ad61-3ac5f35f29c0,"Customs file submission date",2021-05-02,,30
912156804,0b260d0b-7c9b-4e8a-9ca7-50e98d945267,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,e7e1cdc2-8f75-4002-bfd2-9c033be8b743,"Ready for duty payment (Date)",2021-05-09,,40
912156804,0b260d0b-7c9b-4e8a-9ca7-50e98d945267,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,1f00dde9-218b-4059-ae68-9eb1b5671c90,"Duty payment/Final bayan date ",2021-05-09,,50
912156804,0b260d0b-7c9b-4e8a-9ca7-50e98d945267,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,f539eba6-275c-4f73-a403-fa88b12d9c27,"Shipment ready or on-hold",2021-05-09,,60
912156804,0b260d0b-7c9b-4e8a-9ca7-50e98d945267,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,db185d6b-0065-403a-a203-f0cdbc062433,"Shipment cleared date",2021-05-09,,70
608354318,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,59358478-b673-4ae6-9de2-7aa0fa5a4a6d,"Docs received date",2021-05-09,,10
608354318,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,c89bd32d-137b-47e4-823d-563fa5b64c7c,"D/O collection date",2021-05-09,,20
608354318,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,cfff9350-04e4-4c19-8849-9d291a348480,"Customs file submission date",2021-05-09,,30
608354318,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,65c417f1-424e-48ba-bb62-114fceb5f21c,"Ready for duty payment (Date)",2021-05-11,,40
608354318,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,01ba716a-1a0d-46d4-8da0-40b5e7d1c81c,"Duty payment/Final bayan date ",2021-05-11,,50
608354318,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,119660b8-7b14-4fdf-8056-e56c3cf96ba8,"Shipment ready or on-hold",2021-05-11,,60
608354318,0b28243f-47ec-4fc0-bcc6-b3970b012502,CLR,"AL WARED AL BAHRI",2021-05-09,0,D01,6a166bec-e7d7-487b-84e1-fb1a7a86ad3b,"Shipment cleared date",2021-05-11,,70
208702868,0bba0ba8-4a06-49a3-841d-b40a2b0c78f5,CLR,"AL WARED AL BAHRI",2021-05-25,0,D01,83d37809-f6b2-4a55-aa7f-247b3012cab2,"Docs received date",2021-05-20,,10
208702868,0bba0ba8-4a06-49a3-841d-b40a2b0c78f5,CLR,"AL WARED AL BAHRI",2021-05-25,0,D01,21d6d3b5-f21f-4f19-a284-71ab04aada31,"D/O collection date",2021-06-25,,20
208702868,0bba0ba8-4a06-49a3-841d-b40a2b0c78f5,CLR,"AL WARED AL BAHRI",2021-05-25,0,D01,216861da-b7b7-4e45-9c3b-a781fedc6cbb,"Customs file submission date",2021-05-20,,30
208702868,0bba0ba8-4a06-49a3-841d-b40a2b0c78f5,CLR,"AL WARED AL BAHRI",2021-05-25,0,D01,d84d78c0-85bb-4df7-9f93-f4f896d41e74,"Ready for duty payment (Date)",2021-05-28,,40
208702868,0bba0ba8-4a06-49a3-841d-b40a2b0c78f5,CLR,"AL WARED AL BAHRI",2021-05-25,0,D01,cf93518f-597f-4c7b-981d-542766d5e6e2,"Duty payment/Final bayan date ",2021-05-28,,50
208702868,0bba0ba8-4a06-49a3-841d-b40a2b0c78f5,CLR,"AL WARED AL BAHRI",2021-05-25,0,D01,fc2f31f5-58de-4202-87a9-3ef4dec9bce3,"Shipment ready or on-hold",2021-05-28,,60
208702868,0bba0ba8-4a06-49a3-841d-b40a2b0c78f5,CLR,"AL WARED AL BAHRI",2021-05-25,0,D01,477494c1-6241-4998-8c68-b2b276a5e3af,"Shipment cleared date",2021-05-28,,70
608393818,0bc47f6a-824f-47ba-b533-ffc99811ef86,CLR,"AL WARED AL BAHRI",2021-06-01,0,D01,c452d480-750d-4329-9d45-744bb24ddb64,"Docs received date",2021-06-02,,10
608393818,0bc47f6a-824f-47ba-b533-ffc99811ef86,CLR,"AL WARED AL BAHRI",2021-06-01,0,D01,506ea541-6dda-4c4f-a18d-12ad21d0486e,"D/O collection date",2021-06-02,,20
608393818,0bc47f6a-824f-47ba-b533-ffc99811ef86,CLR,"AL WARED AL BAHRI",2021-06-01,0,D01,3dc1c23d-1e53-414d-bc17-1c71f679467a,"Customs file submission date",2021-06-02,,30
608393818,0bc47f6a-824f-47ba-b533-ffc99811ef86,CLR,"AL WARED AL BAHRI",2021-06-01,0,D01,dd317b46-ac2b-4bcf-bfb5-4eedeced3ceb,"Ready for duty payment (Date)",2021-06-02,,40
608393818,0bc47f6a-824f-47ba-b533-ffc99811ef86,CLR,"AL WARED AL BAHRI",2021-06-01,0,D01,df56292e-b006-4bcc-88c7-712aa9a13f4e,"Duty payment/Final bayan date ",2021-06-02,,50
608393818,0bc47f6a-824f-47ba-b533-ffc99811ef86,CLR,"AL WARED AL BAHRI",2021-06-01,0,D01,c050cfc9-ad14-4713-8383-0169d093a59b,"Shipment ready or on-hold",2021-06-02,,60
608393818,0bc47f6a-824f-47ba-b533-ffc99811ef86,CLR,"AL WARED AL BAHRI",2021-06-01,0,D01,04789cd9-d8e4-4288-a324-ea98faaeecc4,"Shipment cleared date",2021-06-02,,70
209983851,0cd1d3cf-1fde-4de4-acb8-7e39b111739b,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,372610c0-17b4-477f-85ff-112736311613,"Docs received date",0000-00-00,,10
209983851,0cd1d3cf-1fde-4de4-acb8-7e39b111739b,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,adf6adf4-8180-4be4-b632-5a8e781c7010,"D/O collection date",0000-00-00,,20
209983851,0cd1d3cf-1fde-4de4-acb8-7e39b111739b,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,aa3712ee-4803-44c3-849c-dc4a6adc4288,"Customs file submission date",0000-00-00,,30
209983851,0cd1d3cf-1fde-4de4-acb8-7e39b111739b,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,7fd0646a-eca8-4770-af32-4beec7e4b9a9,"Ready for duty payment (Date)",0000-00-00,,40
209983851,0cd1d3cf-1fde-4de4-acb8-7e39b111739b,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,fc1f0fd0-154d-42b7-8901-48987131aecd,"Duty payment/Final bayan date ",0000-00-00,,50
209983851,0cd1d3cf-1fde-4de4-acb8-7e39b111739b,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,5a929464-5b5e-42db-8621-169c0d9b788e,"Shipment ready or on-hold",0000-00-00,,60
209983851,0cd1d3cf-1fde-4de4-acb8-7e39b111739b,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,9339595f-613f-4e25-94ce-be063ce88e00,"Shipment cleared date",0000-00-00,,70
210756465,0d76ae1b-0d33-4df4-ad26-40140990c4e4,CLR,"SAMSON FREIGHT",2021-05-15,0,D01,2213dcc5-0b17-4013-938d-dc404901f783,"Docs received date",2021-05-20,,10
210756465,0d76ae1b-0d33-4df4-ad26-40140990c4e4,CLR,"SAMSON FREIGHT",2021-05-15,0,D01,1fafcb11-1909-43b6-aaa8-cd47676c1c12,"Manifest received date",2021-05-20,,20
210756465,0d76ae1b-0d33-4df4-ad26-40140990c4e4,CLR,"SAMSON FREIGHT",2021-05-15,0,D01,6476c901-53a3-4de7-bea6-e1c3327c62a2,"Customs file submission date",2021-05-21,,30
210756465,0d76ae1b-0d33-4df4-ad26-40140990c4e4,CLR,"SAMSON FREIGHT",2021-05-15,0,D01,e9834bf9-77b3-49f5-a27b-69649ef0ce79,"Initial Bayan date",2021-05-21,,40
210756465,0d76ae1b-0d33-4df4-ad26-40140990c4e4,CLR,"SAMSON FREIGHT",2021-05-15,0,D01,3d92d56f-6b63-47c5-a857-7ed3ca52f29f,"Final bayan date",2021-05-22,,50
210756465,0d76ae1b-0d33-4df4-ad26-40140990c4e4,CLR,"SAMSON FREIGHT",2021-05-15,0,D01,9c3f3861-1686-4f51-a119-916262a7a679,"Shipment ready or on-hold",2021-05-22,,60
210756465,0d76ae1b-0d33-4df4-ad26-40140990c4e4,CLR,"SAMSON FREIGHT",2021-05-15,0,D01,06ba15bb-838f-4126-b837-581312a9d6f4,"Shipment cleared date",2021-05-22,,70
HLCUHEL210101834,0ea4e707-5562-4f50-8f3e-0beebfd60dfa,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,5e11ffde-eda8-4515-9a11-2b8710d62a77,"Docs received date",2021-04-12,,10
HLCUHEL210101834,0ea4e707-5562-4f50-8f3e-0beebfd60dfa,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,941d300d-7cfc-4249-8e93-1d5691d09168,"D/O collection date",2021-05-06,,20
HLCUHEL210101834,0ea4e707-5562-4f50-8f3e-0beebfd60dfa,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,d554631c-756a-4945-9bd9-9c068e2d68ed,"Customs file submission date",2021-05-06,,30
HLCUHEL210101834,0ea4e707-5562-4f50-8f3e-0beebfd60dfa,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,c898881e-4ae3-4256-9f71-b4000f419502,"Ready for duty payment (Date)",2021-05-06,,40
HLCUHEL210101834,0ea4e707-5562-4f50-8f3e-0beebfd60dfa,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,4c39267c-d2b6-45a4-9bbf-b47e12d0507b,"Duty payment/Final bayan date ",2021-05-06,,50
HLCUHEL210101834,0ea4e707-5562-4f50-8f3e-0beebfd60dfa,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,bc7717d4-96b4-45c8-9553-476512b8dab4,"Shipment ready or on-hold",2021-05-06,,60
HLCUHEL210101834,0ea4e707-5562-4f50-8f3e-0beebfd60dfa,CLR,"AL WARED AL BAHRI",2021-05-08,0,D01,fe09cfb2-eb6e-4c32-a487-f9b5e4c4f96d,"Shipment cleared date",2021-05-06,,70
912525246,0f35c32d-d1dc-4bca-b69a-300b30125de2,CLR,"AL WARED AL BAHRI",2021-06-20,0,D01,feb1faba-13f7-4573-82b9-a6c9b5128fa6,"Docs received date",0000-00-00,,10
912525246,0f35c32d-d1dc-4bca-b69a-300b30125de2,CLR,"AL WARED AL BAHRI",2021-06-20,0,D01,546132ad-bbea-4f71-87e2-90cf9e7f0674,"Manifest received date",0000-00-00,,20
912525246,0f35c32d-d1dc-4bca-b69a-300b30125de2,CLR,"AL WARED AL BAHRI",2021-06-20,0,D01,a0397d60-e602-4877-b4cf-d23a9245f8d2,"Customs file submission date",0000-00-00,,30
912525246,0f35c32d-d1dc-4bca-b69a-300b30125de2,CLR,"AL WARED AL BAHRI",2021-06-20,0,D01,c2b66dca-64a0-4bf1-b206-77ca7bc77530,"Initial Bayan date",0000-00-00,,40
912525246,0f35c32d-d1dc-4bca-b69a-300b30125de2,CLR,"AL WARED AL BAHRI",2021-06-20,0,D01,677dae8f-4302-4b50-af36-22784ece29c3,"Final bayan date",0000-00-00,,50
912525246,0f35c32d-d1dc-4bca-b69a-300b30125de2,CLR,"AL WARED AL BAHRI",2021-06-20,0,D01,de7a8ce1-d60c-4f0d-a048-66bb030748bd,"Shipment ready or on-hold",0000-00-00,,60
912525246,0f35c32d-d1dc-4bca-b69a-300b30125de2,CLR,"AL WARED AL BAHRI",2021-06-20,0,D01,48c41177-92a9-4fb8-8071-c87675c88b8c,"Shipment cleared date",0000-00-00,,70
912578370,10b1bfc9-afac-49d6-ac4c-762911fefe07,CLR,"AL WARED AL BAHRI",2021-06-21,0,D01,a7352829-d99b-4233-a1a7-d2f27c2801a7,"Docs received date",0000-00-00,,10
912578370,10b1bfc9-afac-49d6-ac4c-762911fefe07,CLR,"AL WARED AL BAHRI",2021-06-21,0,D01,676d5e70-be90-407d-83be-f4410a865788,"Manifest received date",0000-00-00,,20
912578370,10b1bfc9-afac-49d6-ac4c-762911fefe07,CLR,"AL WARED AL BAHRI",2021-06-21,0,D01,e66d6728-e7f5-49e6-a5c2-d9d1e1547142,"Customs file submission date",0000-00-00,,30
912578370,10b1bfc9-afac-49d6-ac4c-762911fefe07,CLR,"AL WARED AL BAHRI",2021-06-21,0,D01,40948fa4-e0f4-4c30-a5cc-d389b5b1a466,"Initial Bayan date",0000-00-00,,40
912578370,10b1bfc9-afac-49d6-ac4c-762911fefe07,CLR,"AL WARED AL BAHRI",2021-06-21,0,D01,db75684a-af85-47b9-93e0-5c1fa1feeb51,"Final bayan date",0000-00-00,,50
912578370,10b1bfc9-afac-49d6-ac4c-762911fefe07,CLR,"AL WARED AL BAHRI",2021-06-21,0,D01,6a494979-7aeb-4f74-a98f-8fd6bd22c515,"Shipment ready or on-hold",0000-00-00,,60
912578370,10b1bfc9-afac-49d6-ac4c-762911fefe07,CLR,"AL WARED AL BAHRI",2021-06-21,0,D01,83d87c21-a9a4-4121-b646-bc9de810c567,"Shipment cleared date",0000-00-00,,70
HLCUVA3210309137,1173c2c6-d5ca-4352-a91c-200ef706e956,CLR,SWC,2021-05-10,0,D01,b06da6ab-b4d2-4818-bdcb-69db9965fb7a,"Docs received date",2021-04-28,RECEIVED,10
HLCUVA3210309137,1173c2c6-d5ca-4352-a91c-200ef706e956,CLR,SWC,2021-05-10,0,D01,123a1020-0b2a-4b63-94e3-8831b2d107ee,"D/O collection date",2021-05-02,,20
HLCUVA3210309137,1173c2c6-d5ca-4352-a91c-200ef706e956,CLR,SWC,2021-05-10,0,D01,44658566-e5d1-49e9-9b18-ecf8598ef83c,"Customs file submission date",2021-05-06,,30
HLCUVA3210309137,1173c2c6-d5ca-4352-a91c-200ef706e956,CLR,SWC,2021-05-10,0,D01,b136217c-9579-482e-963c-53dbab75cab7,"Ready for duty payment (Date)",2021-05-06,,40
HLCUVA3210309137,1173c2c6-d5ca-4352-a91c-200ef706e956,CLR,SWC,2021-05-10,0,D01,5dbb1884-4bf1-47ef-bdc9-f8bd984177a1,"Duty payment/Final bayan date ",2021-05-06,,50
HLCUVA3210309137,1173c2c6-d5ca-4352-a91c-200ef706e956,CLR,SWC,2021-05-10,0,D01,a514317b-48cc-4af5-9508-41872bc8550a,"Shipment ready or on-hold",2021-05-19,,60
HLCUVA3210309137,1173c2c6-d5ca-4352-a91c-200ef706e956,CLR,SWC,2021-05-10,0,D01,f6762047-7f62-4339-a59e-750a85d02069,"Shipment cleared date",2021-05-20,,70
912161784,1252f49f-1055-4d1a-9bcf-93b1e4728c53,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,e4c28e0f-f003-4eeb-96b9-4f11eeee8a9d,"Docs received date",2021-04-14,,10
912161784,1252f49f-1055-4d1a-9bcf-93b1e4728c53,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,06e83d31-a4ad-411c-b803-2a3a50a112a0,"D/O collection date",2021-05-09,,20
912161784,1252f49f-1055-4d1a-9bcf-93b1e4728c53,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,e8e36f1c-ab1d-47e4-a534-9d0bf3418f44,"Customs file submission date",2021-05-02,,30
912161784,1252f49f-1055-4d1a-9bcf-93b1e4728c53,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,9e392014-9a31-4a7d-a204-bb64e863de67,"Ready for duty payment (Date)",2021-05-04,,40
912161784,1252f49f-1055-4d1a-9bcf-93b1e4728c53,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,5386f192-0cde-4383-87a5-9a6fa25e3291,"Duty payment/Final bayan date ",2021-05-04,,50
912161784,1252f49f-1055-4d1a-9bcf-93b1e4728c53,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,9ead92de-d022-4490-9ca7-565e3d5a8f1c,"Shipment ready or on-hold",2021-05-04,,60
912161784,1252f49f-1055-4d1a-9bcf-93b1e4728c53,CLR,"AL WARED AL BAHRI",2021-05-02,1,D01,7a2f7854-488b-4b7c-8355-f9992f441a13,"Shipment cleared date",2021-05-04,,70
209983131,126cf9cb-e06d-4160-883e-042674a38f30,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,0da2b0a2-74a3-4a60-af20-6ac093079c7d,"Docs received date",2021-05-20,,10
209983131,126cf9cb-e06d-4160-883e-042674a38f30,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,dd1a5f21-629c-4bdf-b228-c8c8ac0bbef2,"D/O collection date",0000-00-00,,20
209983131,126cf9cb-e06d-4160-883e-042674a38f30,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,f164a88d-b524-4049-9926-70da48f03d47,"Customs file submission date",2021-06-07,,30
209983131,126cf9cb-e06d-4160-883e-042674a38f30,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,4c5bea86-b107-49bc-9836-8fa20ee29611,"Ready for duty payment (Date)",2021-06-15,,40
209983131,126cf9cb-e06d-4160-883e-042674a38f30,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,a8f829e7-ca74-4379-acd1-9b9d332877d3,"Duty payment/Final bayan date ",2021-06-15,,50
209983131,126cf9cb-e06d-4160-883e-042674a38f30,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,3cb435b6-2d16-4154-aa5c-09b608929e90,"Shipment ready or on-hold",2021-06-15,Ready,60
209983131,126cf9cb-e06d-4160-883e-042674a38f30,CLR,"AWAD JARALLAH AL QAHTANI",2021-05-30,0,D01,9cad10c0-7219-4e87-9eb2-9618d26ed0e3,"Shipment cleared date",2021-06-15,,70
210520090,13671906-e312-417f-9c75-70037f3b7e39,CLR,"AL WARED AL BAHRI",2021-05-31,0,D01,0b8d682f-2b93-4cb9-8471-aaf9c5420bc9,"Docs received date",2021-05-31,,10
210520090,13671906-e312-417f-9c75-70037f3b7e39,CLR,"AL WARED AL BAHRI",2021-05-31,0,D01,898202b0-92f6-4271-a207-52d283ddf2c6,"D/O collection date",2021-06-23,,20
210520090,13671906-e312-417f-9c75-70037f3b7e39,CLR,"AL WARED AL BAHRI",2021-05-31,0,D01,acc0043f-d1c9-42b0-8285-ebd61b408552,"Customs file submission date",2021-05-31,,30
210520090,13671906-e312-417f-9c75-70037f3b7e39,CLR,"AL WARED AL BAHRI",2021-05-31,0,D01,a68f5d73-6917-4bd4-8790-8291dcf668ca,"Ready for duty payment (Date)",2021-06-28,,40
210520090,13671906-e312-417f-9c75-70037f3b7e39,CLR,"AL WARED AL BAHRI",2021-05-31,0,D01,a4dcd2e5-92b2-4c8a-a84b-9c72ceb58cde,"Duty payment/Final bayan date ",2021-06-28,,50
210520090,13671906-e312-417f-9c75-70037f3b7e39,CLR,"AL WARED AL BAHRI",2021-05-31,0,D01,1e0760e6-fd4c-416e-a693-d7644dc77a2f,"Shipment ready or on-hold",2021-06-29,,60
210520090,13671906-e312-417f-9c75-70037f3b7e39,CLR,"AL WARED AL BAHRI",2021-05-31,0,D01,82550eec-39e0-4132-ae62-c5f04d51688f,"Shipment cleared date",2021-06-29,,70
211079442,13be1f2f-dde2-4fdf-95a2-7366952406dc,CLR,"SAMSON FREIGHT",2021-05-26,0,D01,be429f63-46e3-4bd6-99aa-c00b94096a86,"Docs received date",2021-05-26,,10
